code	name
GN2129766	上磯町
GN2129868	岩内町
GN2129870	岩見沢
GN2129884	板柳
GN2129909	石狩
GN2129933	今金
GN2129951	池田町
GN2129961	一戸
GN2130031	上本別
GN2130050	一川目
GN2130054	北広島
GN2130057	弘前市
GN2130061	広尾
GN2130146	花輪
GN2130166	浜中桜南
GN2130188	函館
GN2130203	八戸
GN2130215	Haboro-chō
GN2130306	富良野
GN2130332	深川
GN2130337	藤崎
GN2130364	枝幸町
GN2130365	枝幸
GN2130387	向遠軽
GN2130404	江別
GN2130421	伊達
GN2130452	千歳
GN2130518	平取町
GN2130531	美瑛町
GN2130534	美唄
GN2130603	足寄町
GN2130612	芦別
GN2130629	旭川
GN2130658	青森市
GN2130677	厚岸
GN2130705	赤平
GN2130708	鰺ヶ沢町
GN2130732	安平
GN2130741	網走
GN2131612	五所川原
GN6324583	阿蘇
GN6417759	堀越
GN6419326	辰巳
GN6419355	勝どき
GN6691609	伊方越
GN6691616	鬼北町
GN6694821	南砺
GN6697563	寝屋川市
GN6698269	尾張旭
GN6822096	ひたちなか市
GN6822097	筑西
GN6822098	かすみがうら
GN6822099	土浦
GN6822100	つくばみらい
GN6822101	小美玉
GN6822102	常陸大宮
GN6822103	神栖
GN6822104	行方
GN6822105	桜川
GN6822106	坂東
GN6822107	常陸太田
GN6822108	稲敷市
GN6822109	新富
GN6822111	安曇野
GN6822112	千曲
GN6822113	村山
GN6822114	南足柄
GN6822115	栗東
GN6822116	高島
GN6822117	甲賀
GN6822119	葛城
GN6822120	香芝
GN6822122	宇陀
GN6822123	南砺
GN6822124	小矢部
GN6822125	射水町
GN6822126	黒部
GN6822128	海老名
GN6822129	多摩
GN6822130	武蔵村山
GN6822132	昭島
GN6822136	東大和
GN6822137	三郷
GN6822138	新座
GN6822139	砺波
GN6822140	かほく
GN6822141	加賀
GN6822142	珠洲
GN6822143	能美
GN6822144	松浦
GN6822146	大野城市
GN6822147	春日
GN6822148	会津若松
GN6822149	南相馬
GN6822152	浦添
GN6822153	うるま
GN6822154	常総
GN6822155	みどり
GN6822157	久米島
GN6822158	宮古島
GN6822159	ふじみ野
GN6822161	日高
GN6822162	東松山
GN6822163	入間市
GN6822164	北本
GN6822165	鶴ヶ島
GN6822167	匝瑳
GN6822168	山武
GN6822169	相馬
GN6822170	田村
GN6822171	紀の川
GN6822172	熊野
GN6822173	いなべ
GN6822174	那須塩原
GN6822175	下野
GN6822176	那須烏山
GN6822177	東御
GN6822178	駒ヶ根
GN6822179	印西
GN6822180	いすみ
GN6822182	八千代
GN6822184	奧州
GN6822185	陸前高田
GN6822186	八幡平
GN6822187	二戸
GN6822188	大崎
GN6822189	東松島
GN6822190	栗原
GN6822191	伊豆の国
GN6822192	伊豆
GN6822193	菊川
GN6822194	湖西
GN6822195	裾野
GN6822196	御前崎
GN6822198	にかほ
GN6822199	大仙
GN6822201	男鹿
GN6822202	由利本荘
GN6822203	潟上
GN6822204	北秋田
GN6822205	つがる
GN6822206	平川
GN6822207	十和田
GN6822208	北名古屋
GN6822209	日進
GN6822210	豊明
GN6822211	知多
GN6822212	愛西
GN6822213	山県
GN6822214	羽島
GN6822215	海津
GN6822216	可児
GN6822217	美濃加茂
GN6822218	本巣
GN6822219	郡上
GN6822220	恵那
GN6822223	南城
GN6822224	中城
GN6822225	八重瀬
GN6825489	上越市
GN6825490	南魚沼
GN6825491	妙高
GN6825492	佐渡
GN6825493	胎内
GN6825494	魚沼
GN6825495	藤井寺
GN6825496	羽曳野
GN6825497	阪南
GN6825498	河内長野
GN6825499	狭山
GN6825500	泉南
GN6825501	四條畷
GN6862586	北斗
GN6940394	さいたま
GN7279570	東村山市
GN7281819	富士河口湖町
GN7303003	八幡浜
GN7303138	霧島
GN7303145	奄美
GN7303471	嵐山
GN7422816	太宰府
GN7424125	天草
GN7451505	会津美里町
GN7522199	池袋
GN7522490	六本木
GN8183916	里畑
GN8198709	豊前
GN8312044	柴山
GN8312260	博労町
GN8313520	仲神
GN8395439	豊田
GN8469284	葛飾区
GN8469285	北区
GN8469289	大田区
GN8476318	鶴田
GN8512140	田舎舘
GN8527821	南田
GN8561397	七区
GN8570265	新田
GN8571652	冬木
GN8572218	鷲宮
GN8572291	指扇
GN8572754	貫井
GN8572758	東伏見
GN8572855	境
GN8572879	大泉学園町
GN8572880	大泉町
GN8572883	光が丘
GN8572884	平和台
GN8572885	氷川台
GN8572886	桜台
GN8572938	関町南
GN8572942	舟渡
GN8572943	志村
GN8572948	赤塚
GN8572949	成増
GN8572984	高島平
GN8572985	蓮根
GN8572992	浮間
GN8572994	豊島
GN8573184	長崎
GN8573188	巣鴨
GN8573477	四谷
GN8573523	鷺宮
GN8573526	沼袋
GN8573531	笹塚
GN8573533	初台
GN8573577	上井草
GN8573717	下井草
GN8573723	永福
GN8576449	若林
GN8576451	豪徳寺
GN8576453	用賀
GN8576480	中延
GN8576482	荏原
GN8576501	中目黒
GN8576507	池上
GN8576625	登戸
GN8576668	百合丘
GN8576683	青葉台
GN8601397	伊仙
GN8601548	徳和瀬
GN8604581	三朝
GN8604658	富士見町
GN8604660	忍野村
GN8611025	餅原
GN8630153	白馬村
GN8651153	西田
GN8659953	丸尾原
GN8660185	川津筏場
GN8662902	中島
GN8672343	越
GN8675224	上竹田
GN8715035	中野
GN8716504	助川
GN8991674	谷地小屋
GN8992021	下松本
GN8992027	泉崎
GN8992041	北須釜
GN8992293	岳温泉
GN8992454	山木屋
GN8996511	水無
GN8997515	弥五島
GN9009219	北方
GN9015407	小竹
GN9016112	上糸田
GN9017898	山隈
GN9120296	中山
GN9120324	平穏
GN9127236	森下
GN9183312	広馬場
GN9188982	大輪
GN9190392	小倉
GN9191293	植竹
GN9191703	長瀞
GN9192643	山田
GN9192873	大串
GN9197266	奥野
GN9197267	矢上
GN9199689	平木
GN9277769	余野
GN9277789	大里
GN9287951	太子
GN9288247	加納
GN9289915	新今里
GN9290061	肝川
GN9291610	東中
GN9291689	糸川
GN9291715	西野
GN9633009	結崎
GN9633045	伴堂
GN9633084	疋相
GN9633110	上牧
GN9633120	高塚台
GN9633180	立野北
GN9633186	福貴
GN9634762	菅井
GN9635322	佐山
GN9636636	立川
GN9636928	井出
GN9638518	青山羽根
GN9640343	崎
GN9815399	峰浜目名潟
GN9865313	飯島
GN9888197	山田
GN9888360	片縄
GN9889353	諸浦
GN9890410	東郷
GN9891071	石動
GN9891099	坊所
GN9891157	中津隈
GN9891173	園部
GN9891404	八町牟田
